D:\car\IMG\center_2020_02_07_16_51_01_053.jpg, D:\car\IMG\left_2020_02_07_16_51_01_053.jpg, D:\car\IMG\right_2020_02_07_16_51_01_053.jpg, 0, 0.9182278, 0, 30.03085
D:\car\IMG\center_2020_02_07_16_51_01_175.jpg, D:\car\IMG\left_2020_02_07_16_51_01_175.jpg, D:\car\IMG\right_2020_02_07_16_51_01_175.jpg, 0, 1, 0, 30.19044
D:\car\IMG\center_2020_02_07_16_51_01_299.jpg, D:\car\IMG\left_2020_02_07_16_51_01_299.jpg, D:\car\IMG\right_2020_02_07_16_51_01_299.jpg, -0.1867638, 1, 0, 30.18453
D:\car\IMG\center_2020_02_07_16_51_01_430.jpg, D:\car\IMG\left_2020_02_07_16_51_01_430.jpg, D:\car\IMG\right_2020_02_07_16_51_01_430.jpg, -0.1000731, 1, 0, 30.18974
D:\car\IMG\center_2020_02_07_16_51_01_559.jpg, D:\car\IMG\left_2020_02_07_16_51_01_559.jpg, D:\car\IMG\right_2020_02_07_16_51_01_559.jpg, -0.2865126, 1, 0, 30.18038
D:\car\IMG\center_2020_02_07_16_51_01_660.jpg, D:\car\IMG\left_2020_02_07_16_51_01_660.jpg, D:\car\IMG\right_2020_02_07_16_51_01_660.jpg, 0, 1, 0, 30.18924
D:\car\IMG\center_2020_02_07_16_51_01_795.jpg, D:\car\IMG\left_2020_02_07_16_51_01_795.jpg, D:\car\IMG\right_2020_02_07_16_51_01_795.jpg, -0.1183503, 1, 0, 30.18865
D:\car\IMG\center_2020_02_07_16_51_01_902.jpg, D:\car\IMG\left_2020_02_07_16_51_01_902.jpg, D:\car\IMG\right_2020_02_07_16_51_01_902.jpg, -0.2113935, 1, 0, 30.18601
D:\car\IMG\center_2020_02_07_16_51_02_001.jpg, D:\car\IMG\left_2020_02_07_16_51_02_001.jpg, D:\car\IMG\right_2020_02_07_16_51_02_001.jpg, 0, 1, 0, 30.1897
D:\car\IMG\center_2020_02_07_16_51_02_108.jpg, D:\car\IMG\left_2020_02_07_16_51_02_108.jpg, D:\car\IMG\right_2020_02_07_16_51_02_108.jpg, 0, 1, 0, 30.19024
D:\car\IMG\center_2020_02_07_16_51_02_210.jpg, D:\car\IMG\left_2020_02_07_16_51_02_210.jpg, D:\car\IMG\right_2020_02_07_16_51_02_210.jpg, -0.3059064, 1, 0, 30.1694
D:\car\IMG\center_2020_02_07_16_51_02_313.jpg, D:\car\IMG\left_2020_02_07_16_51_02_313.jpg, D:\car\IMG\right_2020_02_07_16_51_02_313.jpg, -0.3981414, 1, 0, 30.17803
D:\car\IMG\center_2020_02_07_16_51_02_425.jpg, D:\car\IMG\left_2020_02_07_16_51_02_425.jpg, D:\car\IMG\right_2020_02_07_16_51_02_425.jpg, -0.06127618, 1, 0, 30.19121
D:\car\IMG\center_2020_02_07_16_51_02_534.jpg, D:\car\IMG\left_2020_02_07_16_51_02_534.jpg, D:\car\IMG\right_2020_02_07_16_51_02_534.jpg, 0, 1, 0, 30.18977
D:\car\IMG\center_2020_02_07_16_51_02_651.jpg, D:\car\IMG\left_2020_02_07_16_51_02_651.jpg, D:\car\IMG\right_2020_02_07_16_51_02_651.jpg, 0, 1, 0, 30.19038
D:\car\IMG\center_2020_02_07_16_51_02_761.jpg, D:\car\IMG\left_2020_02_07_16_51_02_761.jpg, D:\car\IMG\right_2020_02_07_16_51_02_761.jpg, 0, 1, 0, 30.19029
D:\car\IMG\center_2020_02_07_16_51_02_864.jpg, D:\car\IMG\left_2020_02_07_16_51_02_864.jpg, D:\car\IMG\right_2020_02_07_16_51_02_864.jpg, 0, 1, 0, 30.19029
D:\car\IMG\center_2020_02_07_16_51_02_975.jpg, D:\car\IMG\left_2020_02_07_16_51_02_975.jpg, D:\car\IMG\right_2020_02_07_16_51_02_975.jpg, 0.3323622, 1, 0, 30.1622
D:\car\IMG\center_2020_02_07_16_51_03_077.jpg, D:\car\IMG\left_2020_02_07_16_51_03_077.jpg, D:\car\IMG\right_2020_02_07_16_51_03_077.jpg, 0.0254484, 1, 0, 30.18916
D:\car\IMG\center_2020_02_07_16_51_03_215.jpg, D:\car\IMG\left_2020_02_07_16_51_03_215.jpg, D:\car\IMG\right_2020_02_07_16_51_03_215.jpg, 0, 0.5850055, 0, 30.07352
D:\car\IMG\center_2020_02_07_16_51_03_344.jpg, D:\car\IMG\left_2020_02_07_16_51_03_344.jpg, D:\car\IMG\right_2020_02_07_16_51_03_344.jpg, -0.1999524, 0.1996108, 0, 29.96487
D:\car\IMG\center_2020_02_07_16_51_03_448.jpg, D:\car\IMG\left_2020_02_07_16_51_03_448.jpg, D:\car\IMG\right_2020_02_07_16_51_03_448.jpg, -0.2718465, 0, 0, 29.58639
D:\car\IMG\center_2020_02_07_16_51_03_588.jpg, D:\car\IMG\left_2020_02_07_16_51_03_588.jpg, D:\car\IMG\right_2020_02_07_16_51_03_588.jpg, 0, 0.4212561, 0, 29.58032
D:\car\IMG\center_2020_02_07_16_51_03_693.jpg, D:\car\IMG\left_2020_02_07_16_51_03_693.jpg, D:\car\IMG\right_2020_02_07_16_51_03_693.jpg, 0, 0.7329837, 0, 30.02676
D:\car\IMG\center_2020_02_07_16_51_03_829.jpg, D:\car\IMG\left_2020_02_07_16_51_03_829.jpg, D:\car\IMG\right_2020_02_07_16_51_03_829.jpg, 0, 0.3233172, 0, 30.00594
D:\car\IMG\center_2020_02_07_16_51_03_933.jpg, D:\car\IMG\left_2020_02_07_16_51_03_933.jpg, D:\car\IMG\right_2020_02_07_16_51_03_933.jpg, 0, 0.6373278, 0, 30.10674
D:\car\IMG\center_2020_02_07_16_51_04_070.jpg, D:\car\IMG\left_2020_02_07_16_51_04_070.jpg, D:\car\IMG\right_2020_02_07_16_51_04_070.jpg, 0, 1, 0, 30.1952
D:\car\IMG\center_2020_02_07_16_51_04_198.jpg, D:\car\IMG\left_2020_02_07_16_51_04_198.jpg, D:\car\IMG\right_2020_02_07_16_51_04_198.jpg, -0.09467611, 1, 0, 30.18807
D:\car\IMG\center_2020_02_07_16_51_04_301.jpg, D:\car\IMG\left_2020_02_07_16_51_04_301.jpg, D:\car\IMG\right_2020_02_07_16_51_04_301.jpg, -0.1757748, 1, 0, 30.18549
D:\car\IMG\center_2020_02_07_16_51_04_444.jpg, D:\car\IMG\left_2020_02_07_16_51_04_444.jpg, D:\car\IMG\right_2020_02_07_16_51_04_444.jpg, 0, 1, 0, 30.19018
D:\car\IMG\center_2020_02_07_16_51_04_575.jpg, D:\car\IMG\left_2020_02_07_16_51_04_575.jpg, D:\car\IMG\right_2020_02_07_16_51_04_575.jpg, 0, 0.9015436, 0, 30.15864
D:\car\IMG\center_2020_02_07_16_51_04_709.jpg, D:\car\IMG\left_2020_02_07_16_51_04_709.jpg, D:\car\IMG\right_2020_02_07_16_51_04_709.jpg, 0, 0.9181435, 0, 30.17885
D:\car\IMG\center_2020_02_07_16_51_04_815.jpg, D:\car\IMG\left_2020_02_07_16_51_04_815.jpg, D:\car\IMG\right_2020_02_07_16_51_04_815.jpg, 0, 1, 0, 30.18997
D:\car\IMG\center_2020_02_07_16_51_04_920.jpg, D:\car\IMG\left_2020_02_07_16_51_04_920.jpg, D:\car\IMG\right_2020_02_07_16_51_04_920.jpg, -0.3159687, 1, 0, 30.16531
D:\car\IMG\center_2020_02_07_16_51_05_020.jpg, D:\car\IMG\left_2020_02_07_16_51_05_020.jpg, D:\car\IMG\right_2020_02_07_16_51_05_020.jpg, -0.616767, 1, 0, 30.13352
D:\car\IMG\center_2020_02_07_16_51_05_129.jpg, D:\car\IMG\left_2020_02_07_16_51_05_129.jpg, D:\car\IMG\right_2020_02_07_16_51_05_129.jpg, -0.7041342, 1, 0, 30.14938
D:\car\IMG\center_2020_02_07_16_51_05_233.jpg, D:\car\IMG\left_2020_02_07_16_51_05_233.jpg, D:\car\IMG\right_2020_02_07_16_51_05_233.jpg, -0.3899162, 1, 0, 30.19704
D:\car\IMG\center_2020_02_07_16_51_05_340.jpg, D:\car\IMG\left_2020_02_07_16_51_05_340.jpg, D:\car\IMG\right_2020_02_07_16_51_05_340.jpg, -0.06963176, 1, 0, 30.18662
D:\car\IMG\center_2020_02_07_16_51_05_447.jpg, D:\car\IMG\left_2020_02_07_16_51_05_447.jpg, D:\car\IMG\right_2020_02_07_16_51_05_447.jpg, 0, 1, 0, 30.18728
D:\car\IMG\center_2020_02_07_16_51_05_556.jpg, D:\car\IMG\left_2020_02_07_16_51_05_556.jpg, D:\car\IMG\right_2020_02_07_16_51_05_556.jpg, 0.1195914, 1, 0, 30.18084
D:\car\IMG\center_2020_02_07_16_51_05_695.jpg, D:\car\IMG\left_2020_02_07_16_51_05_695.jpg, D:\car\IMG\right_2020_02_07_16_51_05_695.jpg, 0.5353642, 1, 0, 30.13109
D:\car\IMG\center_2020_02_07_16_51_05_798.jpg, D:\car\IMG\left_2020_02_07_16_51_05_798.jpg, D:\car\IMG\right_2020_02_07_16_51_05_798.jpg, 0.8454394, 1, 0, 30.10163
D:\car\IMG\center_2020_02_07_16_51_05_916.jpg, D:\car\IMG\left_2020_02_07_16_51_05_916.jpg, D:\car\IMG\right_2020_02_07_16_51_05_916.jpg, 0.4927888, 1, 0, 30.18858
D:\car\IMG\center_2020_02_07_16_51_06_031.jpg, D:\car\IMG\left_2020_02_07_16_51_06_031.jpg, D:\car\IMG\right_2020_02_07_16_51_06_031.jpg, 0.1471468, 1, 0, 30.1954
D:\car\IMG\center_2020_02_07_16_51_06_148.jpg, D:\car\IMG\left_2020_02_07_16_51_06_148.jpg, D:\car\IMG\right_2020_02_07_16_51_06_148.jpg, 0, 1, 0, 30.18923
D:\car\IMG\center_2020_02_07_16_51_06_273.jpg, D:\car\IMG\left_2020_02_07_16_51_06_273.jpg, D:\car\IMG\right_2020_02_07_16_51_06_273.jpg, 0, 1, 0, 30.19093
D:\car\IMG\center_2020_02_07_16_51_06_382.jpg, D:\car\IMG\left_2020_02_07_16_51_06_382.jpg, D:\car\IMG\right_2020_02_07_16_51_06_382.jpg, -0.1217097, 1, 0, 30.18351
D:\car\IMG\center_2020_02_07_16_51_06_487.jpg, D:\car\IMG\left_2020_02_07_16_51_06_487.jpg, D:\car\IMG\right_2020_02_07_16_51_06_487.jpg, -0.4354815, 1, 0, 30.15131
D:\car\IMG\center_2020_02_07_16_51_06_590.jpg, D:\car\IMG\left_2020_02_07_16_51_06_590.jpg, D:\car\IMG\right_2020_02_07_16_51_06_590.jpg, -0.1276077, 1, 0, 30.19012
D:\car\IMG\center_2020_02_07_16_51_06_694.jpg, D:\car\IMG\left_2020_02_07_16_51_06_694.jpg, D:\car\IMG\right_2020_02_07_16_51_06_694.jpg, 0, 1, 0, 30.18915
D:\car\IMG\center_2020_02_07_16_51_06_797.jpg, D:\car\IMG\left_2020_02_07_16_51_06_797.jpg, D:\car\IMG\right_2020_02_07_16_51_06_797.jpg, -0.3081705, 1, 0, 30.1725
D:\car\IMG\center_2020_02_07_16_51_06_899.jpg, D:\car\IMG\left_2020_02_07_16_51_06_899.jpg, D:\car\IMG\right_2020_02_07_16_51_06_899.jpg, -0.0010515, 1, 0, 30.18803
D:\car\IMG\center_2020_02_07_16_51_07_001.jpg, D:\car\IMG\left_2020_02_07_16_51_07_001.jpg, D:\car\IMG\right_2020_02_07_16_51_07_001.jpg, 0, 1, 0, 30.19015
D:\car\IMG\center_2020_02_07_16_51_07_117.jpg, D:\car\IMG\left_2020_02_07_16_51_07_117.jpg, D:\car\IMG\right_2020_02_07_16_51_07_117.jpg, 0, 1, 0, 30.1903
D:\car\IMG\center_2020_02_07_16_51_07_222.jpg, D:\car\IMG\left_2020_02_07_16_51_07_222.jpg, D:\car\IMG\right_2020_02_07_16_51_07_222.jpg, 0, 1, 0, 30.19031
D:\car\IMG\center_2020_02_07_16_51_07_330.jpg, D:\car\IMG\left_2020_02_07_16_51_07_330.jpg, D:\car\IMG\right_2020_02_07_16_51_07_330.jpg, -0.323592, 1, 0, 30.16649
D:\car\IMG\center_2020_02_07_16_51_07_430.jpg, D:\car\IMG\left_2020_02_07_16_51_07_430.jpg, D:\car\IMG\right_2020_02_07_16_51_07_430.jpg, -0.02279551, 1, 0, 30.1891
D:\car\IMG\center_2020_02_07_16_51_07_531.jpg, D:\car\IMG\left_2020_02_07_16_51_07_531.jpg, D:\car\IMG\right_2020_02_07_16_51_07_531.jpg, 0, 1, 0, 30.19006
D:\car\IMG\center_2020_02_07_16_51_07_631.jpg, D:\car\IMG\left_2020_02_07_16_51_07_631.jpg, D:\car\IMG\right_2020_02_07_16_51_07_631.jpg, 0, 1, 0, 30.19028
D:\car\IMG\center_2020_02_07_16_51_07_735.jpg, D:\car\IMG\left_2020_02_07_16_51_07_735.jpg, D:\car\IMG\right_2020_02_07_16_51_07_735.jpg, 0, 1, 0, 30.1903
D:\car\IMG\center_2020_02_07_16_51_07_841.jpg, D:\car\IMG\left_2020_02_07_16_51_07_841.jpg, D:\car\IMG\right_2020_02_07_16_51_07_841.jpg, 0, 1, 0, 30.1903
D:\car\IMG\center_2020_02_07_16_51_07_955.jpg, D:\car\IMG\left_2020_02_07_16_51_07_955.jpg, D:\car\IMG\right_2020_02_07_16_51_07_955.jpg, -0.3446022, 1, 0, 30.16456
D:\car\IMG\center_2020_02_07_16_51_08_060.jpg, D:\car\IMG\left_2020_02_07_16_51_08_060.jpg, D:\car\IMG\right_2020_02_07_16_51_08_060.jpg, -0.0321216, 1, 0, 30.18924
D:\car\IMG\center_2020_02_07_16_51_08_170.jpg, D:\car\IMG\left_2020_02_07_16_51_08_170.jpg, D:\car\IMG\right_2020_02_07_16_51_08_170.jpg, 0, 1, 0, 30.19007
D:\car\IMG\center_2020_02_07_16_51_08_300.jpg, D:\car\IMG\left_2020_02_07_16_51_08_300.jpg, D:\car\IMG\right_2020_02_07_16_51_08_300.jpg, 0, 1, 0, 30.1903
D:\car\IMG\center_2020_02_07_16_51_08_400.jpg, D:\car\IMG\left_2020_02_07_16_51_08_400.jpg, D:\car\IMG\right_2020_02_07_16_51_08_400.jpg, 0, 1, 0, 30.1903
D:\car\IMG\center_2020_02_07_16_51_08_505.jpg, D:\car\IMG\left_2020_02_07_16_51_08_505.jpg, D:\car\IMG\right_2020_02_07_16_51_08_505.jpg, 0, 1, 0, 30.19029
D:\car\IMG\center_2020_02_07_16_51_08_608.jpg, D:\car\IMG\left_2020_02_07_16_51_08_608.jpg, D:\car\IMG\right_2020_02_07_16_51_08_608.jpg, -0.1016091, 1, 0, 30.18686
D:\car\IMG\center_2020_02_07_16_51_08_714.jpg, D:\car\IMG\left_2020_02_07_16_51_08_714.jpg, D:\car\IMG\right_2020_02_07_16_51_08_714.jpg, 0, 1, 0, 30.19027
D:\car\IMG\center_2020_02_07_16_51_08_820.jpg, D:\car\IMG\left_2020_02_07_16_51_08_820.jpg, D:\car\IMG\right_2020_02_07_16_51_08_820.jpg, 0, 1, 0, 30.19029
D:\car\IMG\center_2020_02_07_16_51_08_922.jpg, D:\car\IMG\left_2020_02_07_16_51_08_922.jpg, D:\car\IMG\right_2020_02_07_16_51_08_922.jpg, 0, 1, 0, 30.19029
D:\car\IMG\center_2020_02_07_16_51_09_033.jpg, D:\car\IMG\left_2020_02_07_16_51_09_033.jpg, D:\car\IMG\right_2020_02_07_16_51_09_033.jpg, 0, 1, 0, 30.19033
D:\car\IMG\center_2020_02_07_16_51_09_135.jpg, D:\car\IMG\left_2020_02_07_16_51_09_135.jpg, D:\car\IMG\right_2020_02_07_16_51_09_135.jpg, 0, 1, 0, 30.19029
